"YEAR","CASEID","SERIAL","STATEFIP","METRO","METAREA","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HH_NUMKIDS","AGEYCHILD","PERNUM","LINENO","DAY","DATE","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","CITIZEN","BPL","EDUC","EDUCYRS","EMPSTAT","MULTJOBS","CLWKR","OCC2","OCC","IND2","IND","FULLPART","UHRSWORKT","EARNWEEK","PAIDHOUR","HOURWAGE","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPNOT","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","KIDUND18","HH_NUMOWNKIDS","KIDUND13","KIDUND1","KID1TO2","KID3TO5","KID6TO12","KID13TO17","SCC_ALL","SCC_HH","ECYEST","ECPRIOR","ECFREQ","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK","adultcare","childcare","primary_childcare","routine_housework"
2024,20240504241527,3319,55,1,4720,15,4,1,1,2,1,1,1,2,20240506,13546834.12341500,30,1,100,100,999,1,1,9900,41,316,1,0,4,190,7700,145,2190,1,40,1903.84,2,999.99,1,30,2,100,100,41,1,1,40,1307.69,1,2,1,0,1,1,0,0,325,325,99,1,6,330,0,0,45,0,265,0,570,0,0,0,0,210,0,20,0,0,0,330,80,265
2024,20240504241528,3320,6,1,4481,14,2,1,0,0,999,1,1,7,20240511,3645770.711269000,74,1,100,100,999,1,1,9900,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,73,2,100,100,41,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,140,0,0,0,585,0,0,0,115,575,0,25,0,0,0,0,0,0
2024,20240504241530,3321,6,1,4481,16,1,1,0,0,999,1,1,6,20240517,19093912.99625900,39,1,100,100,999,6,1,9900,40,217,1,0,4,110,440,220,7270,1,45,2884.61,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,45,0,105,0,480,90,40,22,0,418,0,45,0,195,0,0,0,0
2024,20240504241531,3322,8,4,0,11,2,1,0,0,999,1,1,5,20240502,9999160.079490000,63,1,100,100,999,1,1,9900,31,214,1,0,4,190,8225,132,3080,1,45,875.0,2,999.99,1,57,2,100,100,21,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,220,0,10,0,465,0,0,0,0,138,0,24,0,583,0,0,0,0
2024,20240504241532,3323,24,2,8841,12,1,1,0,0,999,1,1,2,20240527,9871002.156202000,64,1,100,100,999,6,1,9900,30,213,1,0,4,170,6442,120,770,1,40,961.53,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,15,0,432,0,720,0,0,0,0,273,0,0,0,0,0,0,0,12
2024,20240504241538,3324,13,4,0,2,1,1,0,0,999,1,1,4,20240508,6160131.041445000,80,2,100,100,999,3,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,2,0,460,0,660,0,0,0,0,318,0,0,0,0,0,0,0,430
2024,20240504241547,3325,54,3,1480,14,2,1,0,0,999,1,1,4,20240522,11751622.25607300,27,2,100,100,999,6,1,9900,40,217,1,1,2,123,2014,300,9480,1,45,1001.2,1,25.03,2,27,1,100,100,30,1,1,40,793.6,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,65,0,103,0,460,0,0,0,0,240,0,65,0,507,0,0,0,65
2024,20240504241558,3326,53,1,7601,15,2,1,0,0,999,1,1,2,20240506,15284000.80016500,59,2,100,100,999,1,1,9900,41,316,1,0,2,127,3230,240,7870,2,24,830.76,2,999.99,1,60,1,100,100,40,1,1,32,1923.07,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,105,0,120,0,520,0,0,0,0,105,0,70,0,500,0,0,0,0
2024,20240504241561,3327,40,1,0,9,1,2,0,0,999,1,1,4,20240515,8914875.424068000,85,2,100,100,999,6,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,90,0,360,0,0,30,0,780,60,30,0,0,0,0,0,90
2024,20240504241566,3328,17,1,1601,14,2,1,0,0,999,1,1,1,20240512,6042853.434523000,62,2,100,100,999,1,1,9900,20,111,1,1,4,130,3603,251,8290,1,42,600.0,1,17.0,1,46,1,100,100,21,1,1,50,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,173,0,475,0,0,0,0,160,0,40,0,502,0,0,0,30
2024,20240504241569,3329,18,2,7800,16,7,1,0,0,999,1,1,7,20240511,13838038.79155700,48,2,131,100,70,1,4,52140,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,48,1,131,100,42,0,3,999,2884.61,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,110,0,350,0,510,0,0,0,20,285,0,0,0,0,0,0,0,215
2024,20240504241573,3330,41,2,6400,10,2,1,0,0,999,1,1,4,20240508,3982972.965138000,75,2,100,100,999,1,1,9900,30,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,76,1,100,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,40,0,195,0,590,0,0,35,160,395,0,25,0,0,0,0,0,135
2024,20240504241575,3331,19,3,0,16,1,1,0,0,999,1,1,6,20240503,9754569.008456000,31,2,100,100,999,6,4,45720,40,217,1,0,4,120,1021,135,3570,1,40,2884.61,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,20,0,60,0,440,0,0,0,0,480,0,20,0,420,0,0,0,0
2024,20240504241579,3332,6,1,0,13,1,1,0,0,999,1,1,4,20240529,12052820.81876500,45,1,100,100,999,4,1,9900,30,216,1,0,1,134,4530,231,7680,1,40,1000.0,1,30.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,0,0,613,0,0,45,0,600,60,72,0,0,0,0,0,0
2024,20240504241581,3333,19,3,0,15,4,1,1,2,10,1,1,1,20240512,3727559.415382000,41,1,100,100,999,1,1,9900,43,321,1,0,6,127,3010,251,7980,2,32,99999.99,99,999.99,1,38,2,100,100,40,0,3,999,99999.98,1,2,1,0,0,0,1,1,440,435,0,1,5,2,0,0,215,0,290,0,570,0,0,0,0,161,160,42,0,0,2,0,0,65
2024,20240504241584,3334,55,2,0,16,2,1,0,0,999,1,1,2,20240527,8450615.168268000,77,2,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,76,1,100,100,30,1,1,995,162.8,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,70,0,235,0,810,30,0,0,0,295,0,0,0,0,0,0,0,235
2024,20240504241587,3335,37,2,3120,12,1,1,0,0,999,1,1,5,20240516,14920038.02791200,71,1,100,100,999,3,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,38,0,30,0,712,0,80,0,0,530,0,50,0,0,0,0,0,0
2024,20240504241589,3336,17,3,0,14,3,1,1,1,12,1,1,3,20240521,14384170.03348700,47,1,100,100,999,1,1,9900,30,213,1,0,5,132,4040,292,9170,1,40,1050.0,1,20.0,1,48,2,100,100,30,1,1,40,800.0,1,1,1,0,0,0,1,0,272,272,99,0,99,94,0,0,40,0,187,0,675,0,0,0,0,120,30,45,0,249,0,94,94,187
2024,20240504241594,3337,53,4,0,13,1,1,0,0,999,1,1,7,20240504,2820505.376071000,80,1,100,100,999,3,1,9900,30,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,119,0,351,0,515,0,0,1,0,262,0,147,0,0,0,0,0,51
2024,20240504241596,3338,6,1,7360,16,6,1,1,1,10,1,1,2,20240520,53979846.84408800,46,1,131,100,30,1,4,51500,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,37,2,131,100,40,1,2,40,99999.98,1,1,1,0,0,0,1,0,304,304,1,1,2,60,30,0,105,0,155,0,466,0,20,5,90,70,0,164,275,0,30,60,60,135
2024,20240504241598,3339,5,4,0,15,4,1,0,0,999,1,1,3,20240528,14673541.14267800,52,1,100,100,999,1,1,9900,32,216,1,0,5,190,8610,250,8191,1,40,769.23,1,21.87,1,50,2,100,100,41,1,1,40,1280.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,80,0,50,0,532,0,0,0,0,295,0,6,0,477,0,0,0,50
2024,20240504241601,3340,5,2,0,14,2,2,0,0,999,1,1,1,20240512,3640291.657876000,33,1,131,100,30,1,1,9900,40,217,4,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,33,2,131,100,40,1,1,40,1538.46,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,120,0,690,0,0,10,0,340,200,20,0,0,0,0,0,120
2024,20240504241603,3341,9,2,1122,12,4,1,0,0,999,1,1,1,20240505,7155105.288023000,54,2,100,100,999,1,1,9900,30,214,1,0,4,110,120,201,6992,1,40,1115.38,2,999.99,1,55,1,100,100,40,1,1,40,1440.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,25,0,60,0,760,0,0,62,0,368,0,165,0,0,0,0,0,60
2024,20240504241609,3342,25,2,1122,10,2,1,0,0,999,1,1,6,20240517,12540209.80097800,80,1,100,100,999,4,1,9900,13,107,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,2,76,2,100,100,13,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,110,0,210,0,470,90,0,110,0,361,75,14,0,0,0,0,0,210
2024,20240504241616,3343,48,3,0,12,4,1,1,2,5,1,1,7,20240525,8953321.646546000,34,1,100,100,999,1,1,9900,20,111,1,0,4,190,8610,270,8660,1,40,720.0,1,18.0,1,33,2,100,100,30,1,1,40,1080.0,1,2,1,0,0,1,0,1,870,870,99,0,99,0,0,0,95,0,10,0,540,0,0,10,0,500,0,120,0,0,0,0,0,0
2024,20240504241623,3344,29,1,0,16,2,1,0,0,999,1,1,7,20240511,7036826.229498000,56,2,110,100,999,1,1,9900,40,217,4,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,60,1,110,100,41,1,1,50,1384.61,0,0,0,0,0,0,0,0,0,0,1,1,2,0,96,0,20,0,160,0,570,0,0,60,0,264,65,100,0,0,96,0,0,160
2024,20240504241635,3345,36,2,0,12,1,2,0,0,999,1,1,7,20240518,4373077.158692000,58,1,100,100,999,4,1,9900,32,214,1,1,4,200,9005,160,5593,1,44,750.0,1,18.0,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,30,0,10,0,650,0,0,0,0,300,0,90,0,360,0,0,0,10
2024,20240504241636,3346,34,2,5601,16,2,2,0,0,999,1,1,5,20240523,19599820.59020600,26,2,131,100,20,6,5,50000,41,316,1,0,4,120,1240,220,7390,1,40,1923.07,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,285,0,0,0,600,0,0,0,0,180,0,0,0,315,0,0,0,0
2024,20240504241637,3347,16,2,0,16,4,1,1,1,15,1,1,5,20240509,13993589.09325000,49,2,100,100,999,1,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,52,1,100,100,41,1,1,55,2884.61,1,1,0,0,0,0,0,1,0,0,99,0,99,320,0,0,50,0,195,60,585,0,0,0,0,150,0,80,0,0,0,320,320,65
2024,20240504241639,3348,1,2,0,13,4,1,1,1,11,1,1,7,20240504,8325486.872433000,46,1,100,100,999,1,1,9900,21,112,1,0,4,180,7200,290,8770,1,50,625.0,1,12.5,1,40,2,100,100,30,0,6,999,99999.98,1,1,1,0,0,0,1,0,90,90,99,0,99,0,0,0,60,0,0,0,625,0,0,0,0,0,0,110,0,645,0,0,0,0
2024,20240504241643,3349,33,4,0,11,2,1,0,0,999,1,1,4,20240515,5836212.284033000,74,2,100,100,999,1,1,9900,40,217,1,0,4,132,4110,271,8680,2,20,342.84,1,6.0,1,78,1,100,100,40,1,1,20,246.76,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,35,0,55,0,555,0,0,20,0,320,0,65,0,390,0,0,0,55
2024,20240504241654,3350,6,2,7360,16,2,1,0,0,999,1,1,7,20240518,4397607.476157000,53,1,131,100,10,1,4,52100,42,320,1,0,4,110,300,190,6490,1,40,2884.61,2,999.99,1,52,2,131,100,40,1,1,40,2884.61,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,165,0,80,0,750,0,180,60,0,40,0,165,0,0,0,0,0,80
2024,20240504241656,3351,48,2,1921,9,1,1,0,0,999,1,1,1,20240505,3808303.888258000,80,2,100,100,999,3,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,115,0,230,0,574,0,0,35,0,210,60,216,0,0,0,0,0,200
2024,20240504241659,3352,19,4,0,8,2,1,0,0,999,1,1,6,20240503,10726908.19307200,70,1,100,100,999,1,1,9900,21,112,2,0,4,150,5100,170,6390,2,9995,692.3,2,999.99,1,69,2,100,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,120,0,120,0,600,0,0,120,0,295,0,185,0,0,0,0,0,0
2024,20240504241662,3353,6,1,0,15,2,1,0,0,999,1,1,7,20240518,3685403.528076000,70,1,100,100,999,4,1,9900,30,214,1,0,2,140,4930,150,4490,1,45,2000.0,2,999.99,2,69,2,100,100,41,1,1,40,800.0,0,0,0,0,0,0,0,0,0,0,99,0,99,45,2,0,125,0,345,0,518,0,0,105,0,195,30,75,0,0,47,0,0,115
2024,20240504241666,3354,6,2,4481,5,1,2,0,0,999,1,1,1,20240505,4373832.772991000,72,2,100,100,999,3,5,53700,30,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,190,0,99,0,99,0,380,0,35,0,50,0,792,5,0,3,0,60,0,115,0,0,90,0,0,50
2024,20240504241671,3355,12,1,5000,7,1,1,0,0,999,1,1,5,20240509,12659200.74629300,57,2,100,250,999,3,4,43800,30,213,1,0,6,130,3630,291,8990,1,9995,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,105,0,130,0,655,0,0,0,0,90,60,160,0,210,0,0,0,130
2024,20240504241683,3356,12,2,0,12,1,1,0,0,999,1,1,7,20240518,4159868.833072000,59,1,110,100,999,4,1,9900,32,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,70,0,10,0,590,0,0,10,0,750,0,10,0,0,0,0,0,10
2024,20240504241687,3357,12,3,2700,15,2,2,0,0,999,1,1,2,20240506,19775365.05608700,47,2,100,100,999,6,1,9900,21,112,1,0,4,110,340,270,8660,1,40,896.15,1,22.0,2,52,1,100,100,32,1,1,40,747.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,15,0,0,0,665,0,0,0,0,255,0,55,0,450,0,0,0,0
2024,20240504241692,3358,4,1,0,10,2,1,0,0,999,1,1,2,20240513,12685927.30187500,64,2,100,100,999,4,1,9900,31,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,2,63,1,100,100,31,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,35,0,675,0,405,30,15,70,0,190,0,20,0,0,0,0,0,345
2024,20240504241696,3359,1,3,1800,8,2,1,0,0,999,1,1,4,20240515,10535956.45784100,76,2,110,100,999,1,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,78,1,110,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,40,0,110,0,755,60,0,0,10,450,15,0,0,0,0,0,0,110
2024,20240504241698,3360,1,1,0,11,3,2,1,2,6,1,1,4,20240501,15175282.78826100,33,1,110,100,999,6,1,9900,32,214,1,0,4,131,3930,231,7680,1,40,750.0,1,18.0,3,999,99,9999,9999,999,99,99,999,99999.99,1,2,1,0,0,0,1,0,135,135,99,0,99,5,0,0,15,0,190,0,420,0,0,0,0,120,0,90,0,480,0,5,5,190
2024,20240504241703,3361,32,1,0,15,2,2,0,0,999,1,1,7,20240518,10934412.32878900,26,1,100,100,999,6,1,9900,21,112,1,0,4,190,8640,141,1370,1,40,840.0,1,21.0,1,26,2,100,100,40,1,1,40,2041.54,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,10,0,5,0,750,0,0,5,0,358,0,14,0,298,0,0,0,5
2024,20240504241704,3362,48,3,0,11,1,1,0,0,999,1,1,4,20240515,13007741.61649000,73,1,100,100,999,2,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,114,0,195,0,540,5,180,35,0,61,0,310,0,0,0,0,0,195
2024,20240504241711,3363,26,3,0,16,3,1,0,0,999,1,1,1,20240505,7491804.944803000,52,2,100,100,999,4,1,9900,40,217,1,0,4,111,705,145,2290,1,40,2807.69,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,5,0,290,0,890,0,0,15,0,230,0,10,0,0,0,0,0,290
2024,20240504241713,3364,51,4,0,8,5,2,1,1,9,1,1,6,20240517,40724173.50400900,43,1,100,210,999,5,4,20000,30,213,1,0,4,190,8225,131,2670,1,50,1220.0,1,18.0,2,43,2,100,243,11,1,98,40,560.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,35,0,3,0,537,0,4,0,0,25,0,221,0,610,0,0,0,3
2024,20240504241721,3365,51,1,0,13,2,1,0,0,999,1,1,6,20240510,10920477.59869400,70,2,100,100,999,4,1,9900,30,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,20,0,330,0,660,0,0,10,0,380,0,40,0,0,0,0,0,25
2024,20240504241727,3366,10,3,6161,16,1,2,0,0,999,1,1,1,20240512,4338682.545907000,35,1,100,100,999,6,4,41300,40,217,1,0,4,110,110,200,6970,1,40,2884.61,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,50,0,125,0,795,0,0,45,0,241,0,94,0,0,0,0,0,65
2024,20240504241732,3367,26,2,3000,12,2,1,0,0,999,1,1,1,20240505,5126447.082916000,80,2,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,85,1,100,100,31,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,90,0,275,0,615,0,0,0,0,390,0,0,0,0,0,0,0,95
2024,20240504241734,3368,55,2,5081,11,2,1,0,0,999,1,1,5,20240530,14387091.23711900,54,2,100,100,999,4,1,9900,40,217,1,1,4,130,3630,251,7990,2,9995,650.0,1,50.0,2,54,1,100,100,40,1,1,25,560.0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,20,0,140,0,760,0,0,25,0,120,30,25,0,320,0,0,0,140
2024,20240504241738,3369,48,1,0,1,2,1,1,1,8,1,1,7,20240525,2563238.886880000,46,2,100,100,999,6,1,9900,40,217,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,1,1,1,0,0,0,1,0,0,0,1,1,3,0,0,0,150,0,750,0,540,0,0,0,0,0,0,0,0,0,0,0,0,750
2024,20240504241740,3370,21,1,0,15,2,1,0,0,999,1,1,7,20240518,3994290.799126000,62,2,100,100,999,1,1,9900,40,217,1,0,2,190,8740,300,9480,1,37,1387.5,2,999.99,1,66,1,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,65,0,255,0,620,0,0,345,0,90,0,65,0,0,0,0,0,37
2024,20240504241741,3371,26,2,3000,11,1,3,0,0,999,1,1,4,20240501,14573691.40984000,45,1,100,210,999,6,5,20000,14,109,1,0,6,160,6050,100,180,1,60,99999.99,99,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,60,0,40,0,510,30,0,0,0,20,0,60,0,720,0,0,0,40
2024,20240504241747,3372,36,2,0,11,2,1,0,0,999,1,1,7,20240511,3579078.601272000,68,1,100,100,999,1,1,9900,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,63,2,131,100,32,1,1,3,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,120,0,300,0,525,0,0,30,0,150,200,85,0,0,0,0,0,290
2024,20240504241757,3373,27,1,0,13,2,2,0,0,999,1,1,5,20240509,14493526.86822500,36,2,100,100,999,6,1,9900,30,214,1,0,6,110,410,252,8380,1,40,99999.99,99,999.99,2,49,1,100,210,17,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,96,99,0,0,0,90,0,0,0,615,0,0,0,0,195,0,75,0,465,0,0,0,0
2024,20240504241758,3374,49,2,7160,16,5,2,1,1,2,1,1,6,20240510,22102627.40095200,37,2,131,100,60,1,1,9900,30,214,1,0,5,111,800,240,7870,1,45,1153.84,2,999.99,1,38,1,100,100,20,1,1,30,99999.98,1,1,1,0,1,0,0,0,380,380,0,1,5,115,0,0,60,0,115,0,375,0,0,0,0,255,0,0,0,520,0,115,85,115
2024,20240504241759,3375,48,1,0,8,2,1,0,0,999,1,1,7,20240525,16858028.11300600,35,1,100,242,999,1,5,21030,21,112,1,0,4,170,6220,120,770,1,9995,500.0,2,999.99,1,49,2,100,210,14,1,1,20,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,85,0,60,0,570,0,0,0,0,120,0,180,0,425,0,0,0,60
2024,20240504241770,3376,55,4,0,10,2,1,0,0,999,1,1,7,20240511,5074556.889595000,85,1,100,100,999,1,1,9900,16,111,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,80,2,100,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,120,0,180,0,470,0,0,0,230,360,0,80,0,0,0,0,0,150
2024,20240504241774,3377,25,2,1122,13,2,1,0,0,999,1,1,2,20240520,7021595.315181000,77,2,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,78,1,100,100,32,0,4,999,510.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,5,0,60,0,0,0,790,0,120,0,0,240,0,225,0,0,5,0,0,0
2024,20240504241776,3378,6,2,4481,16,4,2,1,1,8,1,1,7,20240511,10055908.10525400,37,2,100,210,999,1,1,9900,40,217,1,0,4,127,3230,251,8080,1,40,1400.0,1,37.0,1,37,1,100,210,40,1,1,40,1346.15,1,1,1,0,0,0,1,0,630,630,99,0,99,0,0,0,60,0,320,0,720,0,0,0,0,260,0,6,0,60,0,0,0,245
2024,20240504241778,3379,36,2,0,15,2,1,0,0,999,1,1,1,20240505,4228975.438303000,74,1,100,100,999,1,1,9900,41,316,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,67,2,100,100,40,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,120,0,170,0,30,0,600,0,0,0,0,420,0,100,0,0,120,0,0,30
2024,20240504241784,3380,13,4,0,11,2,3,0,0,999,1,1,5,20240530,16570383.51165000,70,1,100,100,999,1,1,9900,13,107,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,67,2,100,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,99,99,0,0,0,150,0,360,0,630,0,0,0,0,300,0,0,0,0,0,0,0,30
2024,20240504241789,3381,39,2,0,16,2,1,0,0,999,1,1,7,20240504,7414759.797483000,26,1,100,100,999,1,1,9900,40,217,1,0,4,111,710,190,6490,1,40,2711.53,2,999.99,1,25,2,100,100,40,1,1,24,840.0,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,110,0,210,0,580,0,0,0,0,510,0,30,0,0,0,0,0,90
2024,20240504241795,3382,6,1,4481,14,2,1,0,0,999,1,1,7,20240518,5943597.623459000,80,1,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,85,2,201,100,21,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,115,0,295,0,602,0,0,0,0,426,2,0,0,0,0,0,0,0
2024,20240504241808,3383,26,1,2161,14,6,1,1,4,5,1,1,3,20240521,17049335.52658900,35,1,100,100,999,1,1,9900,30,215,1,0,4,110,440,135,3570,1,50,1500.0,2,999.99,1,31,2,100,100,30,1,1,16,99999.98,1,4,1,0,0,1,1,1,140,140,99,0,99,135,0,0,50,0,40,0,470,0,0,35,0,75,0,120,0,515,0,135,90,40
2024,20240504241816,3384,23,4,0,14,2,1,0,0,999,1,1,7,20240511,3719461.759334000,69,2,100,100,999,1,1,9900,21,112,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,60,1,100,100,31,0,4,999,99999.98,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,60,0,555,0,490,20,0,0,0,235,30,0,0,0,0,0,0,335
2024,20240504241819,3385,27,2,0,12,2,1,0,0,999,1,1,1,20240512,3513650.192172000,73,1,100,100,999,1,1,9900,30,213,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,72,2,100,100,30,0,3,999,99999.98,0,0,0,0,0,0,0,0,0,0,99,0,99,0,0,0,150,0,555,0,495,0,0,0,0,240,0,0,0,0,0,0,0,0
2024,20240504241821,3386,13,2,521,5,1,1,0,0,999,1,1,6,20240524,8273235.411611000,66,2,100,100,999,3,1,9900,30,214,1,0,4,130,3630,251,7990,2,15,230.76,2,999.99,3,999,99,9999,9999,999,99,99,999,99999.99,0,0,0,0,0,0,0,0,0,0,99,1,6,0,0,0,60,0,595,0,280,60,0,0,0,300,0,60,0,0,0,0,0,250
2024,20240504241822,3387,19,3,1360,15,2,1,0,0,999,1,1,5,20240523,9758716.094378000,60,2,100,100,999,1,1,9900,30,214,5,99,99,9999,99999,9999,99999,99,9999,99999.99,99,999.99,1,61,1,100,100,40,1,1,40,2173.07,0,0,0,0,0,0,0,0,0,0,0,1,4,56,0,0,110,0,70,0,600,0,0,32,0,390,0,122,0,0,56,0,0,60
